Target,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Timestamp
1.204,0.046,234.77,5.0,0.0,0.0,17.0,2006-12-18 09:40:00
1.216,0.0,235.34,5.0,0.0,0.0,17.0,2006-12-18 09:41:00
1.296,0.0,236.8,5.4,0.0,0.0,17.0,2006-12-18 09:42:00
1.314,0.058,237.53,5.4,0.0,0.0,18.0,2006-12-18 09:43:00
1.304,0.056,236.88,5.4,0.0,0.0,17.0,2006-12-18 09:44:00
1.298,0.056,236.73,5.4,0.0,0.0,17.0,2006-12-18 09:45:00
1.3,0.056,236.77,5.4,0.0,0.0,17.0,2006-12-18 09:46:00
1.304,0.056,236.82,5.4,0.0,0.0,17.0,2006-12-18 09:47:00
1.298,0.054,236.34,5.4,0.0,0.0,18.0,2006-12-18 09:48:00
1.296,0.056,236.26,5.4,0.0,0.0,17.0,2006-12-18 09:49:00
1.29,0.054,236.23,5.4,0.0,0.0,17.0,2006-12-18 09:50:00
1.278,0.0,236.99,5.4,0.0,0.0,17.0,2006-12-18 09:51:00
1.234,0.0,237.45,5.2,0.0,0.0,17.0,2006-12-18 09:52:00
1.236,0.0,237.38,5.2,0.0,0.0,17.0,2006-12-18 09:53:00
1.24,0.0,237.86,5.2,0.0,0.0,18.0,2006-12-18 09:54:00
1.244,0.0,238.16,5.2,0.0,0.0,17.0,2006-12-18 09:55:00
1.242,0.0,238.59,5.2,0.0,0.0,18.0,2006-12-18 09:56:00
1.248,0.0,239.15,5.2,0.0,0.0,17.0,2006-12-18 09:57:00
1.316,0.0,238.44,5.4,0.0,0.0,18.0,2006-12-18 09:58:00
1.358,0.09,238.78,5.6,0.0,0.0,17.0,2006-12-18 09:59:00
1.352,0.09,238.66,5.6,0.0,0.0,17.0,2006-12-18 10:00:00
1.342,0.088,238.05,5.6,0.0,0.0,18.0,2006-12-18 10:01:00
1.332,0.086,237.63,5.6,0.0,0.0,17.0,2006-12-18 10:02:00
1.336,0.088,237.88,5.6,0.0,0.0,17.0,2006-12-18 10:03:00
1.346,0.09,238.67,5.6,0.0,0.0,18.0,2006-12-18 10:04:00
1.35,0.092,239.06,5.6,0.0,0.0,17.0,2006-12-18 10:05:00
1.348,0.09,238.76,5.6,0.0,0.0,18.0,2006-12-18 10:06:00
1.336,0.088,238.15,5.6,0.0,0.0,17.0,2006-12-18 10:07:00
1.338,0.09,238.49,5.6,0.0,0.0,18.0,2006-12-18 10:08:00
1.328,0.086,237.25,5.6,0.0,0.0,17.0,2006-12-18 10:09:00
1.336,0.088,237.83,5.6,0.0,0.0,17.0,2006-12-18 10:10:00
1.336,0.088,238.05,5.6,0.0,0.0,18.0,2006-12-18 10:11:00
1.332,0.088,237.73,5.6,0.0,0.0,17.0,2006-12-18 10:12:00
1.284,0.0,237.66,5.4,0.0,0.0,17.0,2006-12-18 10:13:00
1.252,0.0,239.27,5.2,0.0,0.0,18.0,2006-12-18 10:14:00
1.258,0.0,239.29,5.2,0.0,0.0,17.0,2006-12-18 10:15:00
1.246,0.0,238.17,5.2,0.0,0.0,18.0,2006-12-18 10:16:00
1.246,0.0,238.3,5.2,0.0,0.0,17.0,2006-12-18 10:17:00
1.24,0.0,238.17,5.2,0.0,0.0,17.0,2006-12-18 10:18:00
1.238,0.0,238.27,5.2,0.0,0.0,18.0,2006-12-18 10:19:00
1.238,0.0,237.74,5.2,0.0,0.0,17.0,2006-12-18 10:20:00
1.222,0.0,236.04,5.2,0.0,0.0,17.0,2006-12-18 10:21:00
1.24,0.0,237.64,5.2,0.0,0.0,18.0,2006-12-18 10:22:00
1.252,0.0,238.87,5.2,0.0,0.0,17.0,2006-12-18 10:23:00
1.296,0.0,239.71,5.4,0.0,0.0,18.0,2006-12-18 10:24:00
1.326,0.064,239.42,5.4,0.0,0.0,17.0,2006-12-18 10:25:00
1.332,0.064,239.22,5.4,0.0,0.0,18.0,2006-12-18 10:26:00
1.326,0.062,238.79,5.4,0.0,0.0,17.0,2006-12-18 10:27:00
1.334,0.064,239.48,5.4,0.0,0.0,18.0,2006-12-18 10:28:00
1.33,0.064,239.43,5.4,0.0,0.0,17.0,2006-12-18 10:29:00
1.33,0.066,240.19,5.4,0.0,0.0,18.0,2006-12-18 10:30:00
1.318,0.062,238.99,5.4,0.0,0.0,17.0,2006-12-18 10:31:00
1.33,0.064,239.68,5.4,0.0,0.0,18.0,2006-12-18 10:32:00
1.38,0.112,239.86,5.8,0.0,0.0,18.0,2006-12-18 10:33:00
1.378,0.106,240.07,5.6,0.0,0.0,17.0,2006-12-18 10:34:00
1.362,0.096,240.02,5.6,0.0,0.0,18.0,2006-12-18 10:35:00
1.352,0.094,239.53,5.6,0.0,0.0,17.0,2006-12-18 10:36:00
1.354,0.094,239.78,5.6,0.0,0.0,18.0,2006-12-18 10:37:00
1.356,0.094,239.59,5.6,0.0,0.0,18.0,2006-12-18 10:38:00
1.354,0.094,239.32,5.6,0.0,0.0,17.0,2006-12-18 10:39:00
1.344,0.09,238.65,5.6,0.0,0.0,18.0,2006-12-18 10:40:00
1.348,0.092,239.03,5.6,0.0,0.0,17.0,2006-12-18 10:41:00
1.356,0.094,239.91,5.6,0.0,0.0,18.0,2006-12-18 10:42:00
1.348,0.092,239.2,5.6,0.0,0.0,17.0,2006-12-18 10:43:00
1.34,0.092,239.03,5.6,0.0,0.0,18.0,2006-12-18 10:44:00
1.346,0.096,239.81,5.6,0.0,0.0,17.0,2006-12-18 10:45:00
1.352,0.096,239.95,5.6,0.0,0.0,18.0,2006-12-18 10:46:00
1.354,0.096,239.87,5.6,0.0,0.0,18.0,2006-12-18 10:47:00
1.332,0.07,239.47,5.4,0.0,0.0,17.0,2006-12-18 10:48:00
1.254,0.0,239.76,5.2,0.0,0.0,18.0,2006-12-18 10:49:00
1.248,0.0,239.2,5.2,0.0,0.0,17.0,2006-12-18 10:50:00
1.25,0.0,239.48,5.2,0.0,0.0,18.0,2006-12-18 10:51:00
1.258,0.0,240.31,5.2,0.0,0.0,18.0,2006-12-18 10:52:00
1.27,0.0,240.71,5.2,0.0,0.0,17.0,2006-12-18 10:53:00
1.266,0.0,240.3,5.2,0.0,0.0,18.0,2006-12-18 10:54:00
1.266,0.0,240.24,5.2,0.0,0.0,18.0,2006-12-18 10:55:00
1.26,0.0,239.81,5.2,0.0,0.0,17.0,2006-12-18 10:56:00
1.272,0.0,240.88,5.2,0.0,0.0,18.0,2006-12-18 10:57:00
1.268,0.0,240.62,5.2,0.0,0.0,18.0,2006-12-18 10:58:00
1.26,0.0,239.89,5.2,0.0,0.0,17.0,2006-12-18 10:59:00
1.254,0.0,239.2,5.2,0.0,0.0,18.0,2006-12-18 11:00:00
1.254,0.0,239.33,5.2,0.0,0.0,17.0,2006-12-18 11:01:00
1.244,0.0,238.82,5.2,0.0,0.0,18.0,2006-12-18 11:02:00
1.248,0.0,239.35,5.2,0.0,0.0,17.0,2006-12-18 11:03:00
1.258,0.0,240.17,5.2,0.0,0.0,18.0,2006-12-18 11:04:00
1.334,0.064,239.4,5.6,0.0,0.0,18.0,2006-12-18 11:05:00
1.33,0.08,238.95,5.4,0.0,1.0,17.0,2006-12-18 11:06:00
1.392,0.152,238.51,5.8,0.0,2.0,18.0,2006-12-18 11:07:00
1.406,0.184,238.69,5.8,0.0,1.0,17.0,2006-12-18 11:08:00
1.46,0.228,239.0,6.2,0.0,2.0,17.0,2006-12-18 11:09:00
1.516,0.312,238.59,6.4,0.0,1.0,18.0,2006-12-18 11:10:00
1.51,0.314,238.65,6.4,0.0,1.0,17.0,2006-12-18 11:11:00
1.506,0.312,238.52,6.4,0.0,2.0,18.0,2006-12-18 11:12:00
1.504,0.314,238.63,6.4,0.0,1.0,17.0,2006-12-18 11:13:00
1.494,0.312,238.44,6.4,0.0,2.0,18.0,2006-12-18 11:14:00
1.502,0.318,239.59,6.4,0.0,1.0,17.0,2006-12-18 11:15:00
1.492,0.316,239.03,6.4,0.0,1.0,18.0,2006-12-18 11:16:00
1.43,0.222,239.57,6.0,0.0,2.0,17.0,2006-12-18 11:17:00
1.416,0.212,238.84,6.0,0.0,1.0,18.0,2006-12-18 11:18:00
1.406,0.208,238.03,5.8,0.0,1.0,17.0,2006-12-18 11:19:00
1.398,0.204,237.44,5.8,0.0,2.0,17.0,2006-12-18 11:20:00
1.392,0.204,237.0,5.8,0.0,1.0,18.0,2006-12-18 11:21:00
1.42,0.204,237.31,6.0,0.0,1.0,17.0,2006-12-18 11:22:00
1.72,0.198,236.7,7.2,0.0,1.0,17.0,2006-12-18 11:23:00
1.756,0.202,237.55,7.4,0.0,2.0,17.0,2006-12-18 11:24:00
1.612,0.082,237.57,6.8,0.0,1.0,18.0,2006-12-18 11:25:00
1.602,0.07,237.29,6.6,0.0,1.0,17.0,2006-12-18 11:26:00
1.598,0.07,236.98,6.6,0.0,1.0,17.0,2006-12-18 11:27:00
1.508,0.074,237.86,6.2,0.0,1.0,17.0,2006-12-18 11:28:00
1.316,0.0,240.47,5.4,0.0,1.0,18.0,2006-12-18 11:29:00
1.498,0.0,240.32,6.2,0.0,0.0,18.0,2006-12-18 11:30:00
1.59,0.048,240.29,6.6,0.0,0.0,17.0,2006-12-18 11:31:00
1.602,0.052,240.41,6.6,0.0,0.0,18.0,2006-12-18 11:32:00
1.58,0.054,238.78,6.6,0.0,0.0,17.0,2006-12-18 11:33:00
1.6,0.05,240.37,6.6,0.0,0.0,18.0,2006-12-18 11:34:00
1.602,0.05,240.52,6.6,0.0,0.0,18.0,2006-12-18 11:35:00
1.61,0.048,241.21,6.6,0.0,0.0,18.0,2006-12-18 11:36:00
1.612,0.048,241.45,6.6,0.0,0.0,18.0,2006-12-18 11:37:00
1.63,0.05,242.38,6.6,0.0,0.0,18.0,2006-12-18 11:38:00
1.636,0.054,242.48,6.6,0.0,0.0,17.0,2006-12-18 11:39:00
1.626,0.056,241.74,6.6,0.0,0.0,18.0,2006-12-18 11:40:00
1.626,0.056,241.6,6.6,0.0,0.0,18.0,2006-12-18 11:41:00
1.626,0.056,241.64,6.6,0.0,0.0,18.0,2006-12-18 11:42:00
1.616,0.058,240.9,6.6,0.0,0.0,18.0,2006-12-18 11:43:00
1.612,0.058,240.5,6.6,0.0,0.0,18.0,2006-12-18 11:44:00
1.618,0.058,241.1,6.6,0.0,0.0,17.0,2006-12-18 11:45:00
1.698,0.0,241.21,7.0,0.0,0.0,18.0,2006-12-18 11:46:00
1.728,0.076,241.18,7.0,0.0,0.0,18.0,2006-12-18 11:47:00
1.8,0.166,240.52,7.4,0.0,0.0,18.0,2006-12-18 11:48:00
1.786,0.176,240.3,7.4,0.0,0.0,17.0,2006-12-18 11:49:00
1.79,0.178,240.64,7.4,0.0,0.0,18.0,2006-12-18 11:50:00
1.788,0.178,240.59,7.4,0.0,0.0,18.0,2006-12-18 11:51:00
1.796,0.182,241.39,7.4,0.0,0.0,18.0,2006-12-18 11:52:00
1.8,0.182,241.35,7.4,0.0,0.0,17.0,2006-12-18 11:53:00
1.792,0.18,241.07,7.4,0.0,0.0,18.0,2006-12-18 11:54:00
1.784,0.178,240.76,7.4,0.0,0.0,18.0,2006-12-18 11:55:00
1.778,0.178,240.77,7.4,0.0,0.0,18.0,2006-12-18 11:56:00
1.766,0.156,241.2,7.2,0.0,0.0,18.0,2006-12-18 11:57:00
1.722,0.078,241.86,7.0,0.0,0.0,17.0,2006-12-18 11:58:00
1.726,0.08,242.25,7.0,0.0,0.0,18.0,2006-12-18 11:59:00
1.734,0.084,242.96,7.0,0.0,0.0,19.0,2006-12-18 12:00:00
1.686,0.0,242.38,6.8,0.0,0.0,17.0,2006-12-18 12:01:00
1.622,0.056,241.39,6.6,0.0,0.0,18.0,2006-12-18 12:02:00
1.618,0.056,241.06,6.6,0.0,0.0,18.0,2006-12-18 12:03:00
1.614,0.058,240.76,6.6,0.0,0.0,18.0,2006-12-18 12:04:00
1.62,0.056,241.21,6.6,0.0,0.0,18.0,2006-12-18 12:05:00
1.618,0.056,241.06,6.6,0.0,0.0,17.0,2006-12-18 12:06:00
1.624,0.056,241.43,6.6,0.0,0.0,18.0,2006-12-18 12:07:00
1.636,0.054,241.82,6.6,0.0,0.0,18.0,2006-12-18 12:08:00
1.638,0.0,242.06,6.6,0.0,0.0,18.0,2006-12-18 12:09:00
1.65,0.0,243.03,6.8,0.0,0.0,18.0,2006-12-18 12:10:00
1.64,0.0,242.27,6.6,0.0,0.0,18.0,2006-12-18 12:11:00
1.642,0.0,242.84,6.6,0.0,0.0,18.0,2006-12-18 12:12:00
1.626,0.0,241.78,6.6,0.0,0.0,18.0,2006-12-18 12:13:00
1.628,0.0,241.92,6.6,0.0,0.0,18.0,2006-12-18 12:14:00
1.626,0.0,241.7,6.6,0.0,0.0,18.0,2006-12-18 12:15:00
1.63,0.0,242.06,6.6,0.0,0.0,18.0,2006-12-18 12:16:00
1.624,0.0,241.66,6.6,0.0,0.0,18.0,2006-12-18 12:17:00
1.63,0.0,241.97,6.6,0.0,0.0,18.0,2006-12-18 12:18:00
1.638,0.0,242.74,6.6,0.0,0.0,18.0,2006-12-18 12:19:00
1.636,0.0,242.49,6.6,0.0,0.0,18.0,2006-12-18 12:20:00
1.618,0.0,241.17,6.6,0.0,0.0,17.0,2006-12-18 12:21:00
1.622,0.0,241.36,6.6,0.0,0.0,18.0,2006-12-18 12:22:00
1.71,0.046,241.52,7.0,0.0,0.0,18.0,2006-12-18 12:23:00
1.742,0.096,241.83,7.2,0.0,0.0,18.0,2006-12-18 12:24:00
1.622,0.1,242.51,6.6,0.0,0.0,18.0,2006-12-18 12:25:00
1.69,0.102,242.84,7.0,0.0,0.0,18.0,2006-12-18 12:26:00
2.352,0.094,242.42,9.6,0.0,0.0,18.0,2006-12-18 12:27:00
2.138,0.092,241.72,8.8,0.0,0.0,18.0,2006-12-18 12:28:00
1.53,0.1,242.42,6.2,0.0,0.0,18.0,2006-12-18 12:29:00
2.414,0.408,242.12,10.8,0.0,0.0,18.0,2006-12-18 12:30:00
2.092,0.376,242.24,9.4,0.0,0.0,18.0,2006-12-18 12:31:00
2.858,0.522,241.87,12.4,0.0,0.0,18.0,2006-12-18 12:32:00
3.122,0.51,240.63,13.2,0.0,0.0,17.0,2006-12-18 12:33:00
3.092,0.502,241.32,13.0,0.0,0.0,18.0,2006-12-18 12:34:00
3.054,0.478,241.22,13.0,0.0,0.0,18.0,2006-12-18 12:35:00
3.026,0.472,241.51,12.8,0.0,0.0,18.0,2006-12-18 12:36:00
3.002,0.464,241.45,12.6,0.0,0.0,18.0,2006-12-18 12:37:00
2.686,0.326,241.55,11.6,0.0,0.0,18.0,2006-12-18 12:38:00
1.468,0.074,243.17,6.0,0.0,0.0,18.0,2006-12-18 12:39:00
1.434,0.0,242.38,5.8,0.0,0.0,18.0,2006-12-18 12:40:00
1.38,0.0,241.62,5.6,0.0,0.0,17.0,2006-12-18 12:41:00
1.378,0.0,241.59,5.6,0.0,0.0,18.0,2006-12-18 12:42:00
1.388,0.0,242.57,5.6,0.0,0.0,18.0,2006-12-18 12:43:00
1.406,0.0,243.68,5.8,0.0,0.0,18.0,2006-12-18 12:44:00
1.41,0.0,244.23,5.8,0.0,0.0,19.0,2006-12-18 12:45:00
1.412,0.0,244.4,5.8,0.0,0.0,18.0,2006-12-18 12:46:00
1.412,0.0,244.66,5.8,0.0,0.0,18.0,2006-12-18 12:47:00
1.414,0.0,245.18,5.8,0.0,0.0,19.0,2006-12-18 12:48:00
1.408,0.0,244.32,5.8,0.0,0.0,18.0,2006-12-18 12:49:00
1.41,0.0,244.31,5.8,0.0,0.0,18.0,2006-12-18 12:50:00
1.416,0.0,244.84,5.8,0.0,0.0,18.0,2006-12-18 12:51:00
1.422,0.0,245.22,5.8,0.0,0.0,19.0,2006-12-18 12:52:00
1.42,0.0,244.91,5.8,0.0,0.0,18.0,2006-12-18 12:53:00
1.41,0.0,244.27,5.8,0.0,0.0,18.0,2006-12-18 12:54:00
1.41,0.0,244.39,5.8,0.0,0.0,19.0,2006-12-18 12:55:00
1.412,0.0,244.74,5.8,0.0,0.0,18.0,2006-12-18 12:56:00
1.408,0.0,244.16,5.8,0.0,0.0,18.0,2006-12-18 12:57:00
1.402,0.0,244.11,5.6,0.0,0.0,19.0,2006-12-18 12:58:00
1.394,0.0,243.76,5.6,0.0,0.0,18.0,2006-12-18 12:59:00
1.48,0.058,244.03,6.0,0.0,0.0,18.0,2006-12-18 13:00:00
1.512,0.11,244.45,6.2,0.0,0.0,18.0,2006-12-18 13:01:00
1.512,0.11,244.69,6.2,0.0,0.0,18.0,2006-12-18 13:02:00
1.506,0.108,244.31,6.2,0.0,0.0,19.0,2006-12-18 13:03:00
1.458,0.106,243.62,6.0,0.0,0.0,18.0,2006-12-18 13:04:00
1.65,0.114,243.02,6.8,0.0,0.0,18.0,2006-12-18 13:05:00
1.766,0.124,242.49,7.2,0.0,0.0,18.0,2006-12-18 13:06:00
1.762,0.124,242.31,7.2,0.0,0.0,18.0,2006-12-18 13:07:00
1.76,0.122,241.57,7.2,0.0,0.0,18.0,2006-12-18 13:08:00
1.758,0.12,241.5,7.2,0.0,0.0,18.0,2006-12-18 13:09:00
1.756,0.12,241.32,7.2,0.0,0.0,17.0,2006-12-18 13:10:00
1.812,0.166,242.16,7.4,0.0,0.0,18.0,2006-12-18 13:11:00
1.848,0.232,242.74,7.6,0.0,0.0,18.0,2006-12-18 13:12:00
1.914,0.314,242.48,8.0,0.0,0.0,18.0,2006-12-18 13:13:00
1.93,0.356,242.74,8.0,0.0,2.0,18.0,2006-12-18 13:14:00
1.874,0.268,243.22,7.8,0.0,1.0,18.0,2006-12-18 13:15:00
1.844,0.224,243.48,7.6,0.0,1.0,19.0,2006-12-18 13:16:00
1.836,0.222,243.08,7.6,0.0,2.0,18.0,2006-12-18 13:17:00
1.838,0.222,243.27,7.6,0.0,1.0,18.0,2006-12-18 13:18:00
1.826,0.22,242.51,7.6,0.0,2.0,18.0,2006-12-18 13:19:00
1.834,0.222,243.17,7.6,0.0,1.0,18.0,2006-12-18 13:20:00
1.832,0.222,243.1,7.6,0.0,1.0,18.0,2006-12-18 13:21:00
1.83,0.222,243.04,7.6,0.0,2.0,18.0,2006-12-18 13:22:00
1.774,0.12,243.44,7.2,0.0,1.0,18.0,2006-12-18 13:23:00
1.768,0.116,243.08,7.2,0.0,2.0,18.0,2006-12-18 13:24:00
1.766,0.114,242.98,7.2,0.0,1.0,18.0,2006-12-18 13:25:00
1.768,0.116,243.32,7.2,0.0,1.0,18.0,2006-12-18 13:26:00
1.734,0.106,240.84,7.2,0.0,2.0,18.0,2006-12-18 13:27:00
1.726,0.104,240.32,7.2,0.0,1.0,18.0,2006-12-18 13:28:00
1.726,0.106,240.71,7.2,0.0,1.0,18.0,2006-12-18 13:29:00
1.732,0.108,241.41,7.2,0.0,1.0,17.0,2006-12-18 13:30:00
1.74,0.11,242.03,7.2,0.0,2.0,18.0,2006-12-18 13:31:00
1.74,0.112,242.21,7.2,0.0,1.0,18.0,2006-12-18 13:32:00
1.634,0.1,241.81,6.8,0.0,1.0,18.0,2006-12-18 13:33:00
1.5,0.086,241.94,6.2,0.0,1.0,18.0,2006-12-18 13:34:00
1.494,0.084,241.48,6.2,0.0,2.0,18.0,2006-12-18 13:35:00
1.634,0.082,241.18,6.8,0.0,1.0,18.0,2006-12-18 13:36:00
1.746,0.14,240.97,7.2,0.0,1.0,17.0,2006-12-18 13:37:00
1.73,0.094,241.31,7.2,0.0,0.0,18.0,2006-12-18 13:38:00
1.72,0.094,240.81,7.0,0.0,0.0,18.0,2006-12-18 13:39:00
1.72,0.094,240.97,7.0,0.0,0.0,18.0,2006-12-18 13:40:00
1.71,0.092,240.64,7.0,0.0,0.0,17.0,2006-12-18 13:41:00
1.714,0.094,241.26,7.0,0.0,0.0,18.0,2006-12-18 13:42:00
1.708,0.094,240.99,7.0,0.0,0.0,18.0,2006-12-18 13:43:00
1.7,0.092,240.45,7.0,0.0,0.0,18.0,2006-12-18 13:44:00
1.692,0.09,239.91,7.0,0.0,0.0,17.0,2006-12-18 13:45:00
1.69,0.09,239.77,7.0,0.0,0.0,18.0,2006-12-18 13:46:00
1.694,0.09,240.15,7.0,0.0,0.0,18.0,2006-12-18 13:47:00
1.696,0.09,240.32,7.0,0.0,0.0,17.0,2006-12-18 13:48:00
1.696,0.092,240.38,7.0,0.0,0.0,18.0,2006-12-18 13:49:00
1.692,0.09,240.02,7.0,0.0,0.0,18.0,2006-12-18 13:50:00
1.702,0.092,240.88,7.0,0.0,0.0,17.0,2006-12-18 13:51:00
1.746,0.116,241.64,7.2,0.0,0.0,18.0,2006-12-18 13:52:00
1.694,0.064,241.22,7.0,0.0,0.0,18.0,2006-12-18 13:53:00
1.69,0.064,241.05,7.0,0.0,0.0,18.0,2006-12-18 13:54:00
1.688,0.064,241.04,7.0,0.0,0.0,18.0,2006-12-18 13:55:00
1.686,0.062,241.02,7.0,0.0,0.0,17.0,2006-12-18 13:56:00
1.686,0.064,241.18,7.0,0.0,0.0,18.0,2006-12-18 13:57:00
0.764,0.076,242.92,3.4,0.0,0.0,4.0,2006-12-18 13:58:00
0.486,0.082,243.3,2.0,0.0,0.0,0.0,2006-12-18 13:59:00
0.408,0.082,243.35,1.6,0.0,0.0,0.0,2006-12-18 14:00:00
0.612,0.084,243.9,3.0,0.0,0.0,2.0,2006-12-18 14:01:00
1.516,0.074,243.52,6.2,0.0,0.0,18.0,2006-12-18 14:02:00
1.442,0.0,243.35,5.8,0.0,0.0,19.0,2006-12-18 14:03:00
1.426,0.0,243.13,5.8,0.0,0.0,18.0,2006-12-18 14:04:00
1.404,0.0,241.46,5.8,0.0,0.0,18.0,2006-12-18 14:05:00
1.398,0.0,240.95,5.8,0.0,0.0,18.0,2006-12-18 14:06:00
1.41,0.0,241.98,5.8,0.0,0.0,17.0,2006-12-18 14:07:00
1.404,0.0,241.57,5.8,0.0,0.0,18.0,2006-12-18 14:08:00
1.592,0.0,240.89,6.6,0.0,0.0,18.0,2006-12-18 14:09:00
1.594,0.0,240.22,6.6,0.0,0.0,18.0,2006-12-18 14:10:00
1.594,0.0,240.29,6.6,0.0,0.0,17.0,2006-12-18 14:11:00
1.606,0.0,240.97,6.6,0.0,0.0,18.0,2006-12-18 14:12:00
1.616,0.0,241.34,6.6,0.0,0.0,18.0,2006-12-18 14:13:00
1.632,0.0,240.4,6.8,0.0,0.0,18.0,2006-12-18 14:14:00
1.718,0.092,240.53,7.0,0.0,0.0,17.0,2006-12-18 14:15:00
1.71,0.092,240.4,7.0,0.0,0.0,18.0,2006-12-18 14:16:00
1.708,0.092,241.17,7.0,0.0,0.0,18.0,2006-12-18 14:17:00
1.718,0.092,242.05,7.0,0.0,0.0,18.0,2006-12-18 14:18:00
1.82,0.094,241.39,7.4,0.0,0.0,18.0,2006-12-18 14:19:00
1.894,0.096,242.08,7.8,0.0,0.0,18.0,2006-12-18 14:20:00
1.876,0.09,240.91,7.8,0.0,0.0,18.0,2006-12-18 14:21:00
1.864,0.088,240.08,7.6,0.0,0.0,17.0,2006-12-18 14:22:00
1.86,0.086,239.35,7.6,0.0,0.0,18.0,2006-12-18 14:23:00
1.87,0.088,240.07,7.8,0.0,0.0,17.0,2006-12-18 14:24:00
1.876,0.09,240.56,7.8,0.0,0.0,18.0,2006-12-18 14:25:00
1.88,0.092,241.12,7.8,0.0,0.0,18.0,2006-12-18 14:26:00
1.866,0.088,240.61,7.6,0.0,0.0,18.0,2006-12-18 14:27:00
1.874,0.09,241.01,7.8,0.0,0.0,17.0,2006-12-18 14:28:00
1.864,0.084,240.59,7.6,0.0,0.0,18.0,2006-12-18 14:29:00
1.794,0.0,241.64,7.4,0.0,0.0,18.0,2006-12-18 14:30:00
1.796,0.0,241.68,7.4,0.0,0.0,18.0,2006-12-18 14:31:00
1.876,0.062,240.89,7.8,0.0,0.0,18.0,2006-12-18 14:32:00
1.876,0.064,242.14,7.6,0.0,0.0,18.0,2006-12-18 14:33:00
1.878,0.064,242.22,7.6,0.0,0.0,17.0,2006-12-18 14:34:00
1.882,0.066,242.62,7.6,0.0,0.0,18.0,2006-12-18 14:35:00
1.888,0.068,243.25,7.6,0.0,0.0,19.0,2006-12-18 14:36:00
1.89,0.068,243.64,7.6,0.0,0.0,18.0,2006-12-18 14:37:00
1.902,0.072,244.13,7.8,0.0,0.0,18.0,2006-12-18 14:38:00
1.898,0.07,243.69,7.8,0.0,0.0,18.0,2006-12-18 14:39:00
1.888,0.07,243.21,7.6,0.0,0.0,18.0,2006-12-18 14:40:00
1.894,0.07,243.75,7.6,0.0,0.0,18.0,2006-12-18 14:41:00
1.858,0.0,243.88,7.6,0.0,0.0,19.0,2006-12-18 14:42:00
1.826,0.0,243.84,7.4,0.0,0.0,18.0,2006-12-18 14:43:00
1.822,0.0,243.72,7.4,0.0,0.0,18.0,2006-12-18 14:44:00
1.828,0.0,244.37,7.4,0.0,0.0,18.0,2006-12-18 14:45:00
1.82,0.0,243.86,7.4,0.0,0.0,18.0,2006-12-18 14:46:00
1.818,0.0,243.77,7.4,0.0,0.0,19.0,2006-12-18 14:47:00
1.812,0.0,243.45,7.4,0.0,0.0,18.0,2006-12-18 14:48:00
1.804,0.0,242.76,7.4,0.0,0.0,18.0,2006-12-18 14:49:00
1.798,0.0,242.35,7.4,0.0,0.0,18.0,2006-12-18 14:50:00
1.814,0.0,243.38,7.4,0.0,0.0,18.0,2006-12-18 14:51:00
1.87,0.0,244.37,7.6,0.0,0.0,18.0,2006-12-18 14:52:00
1.934,0.102,243.78,7.8,0.0,0.0,18.0,2006-12-18 14:53:00
1.934,0.104,244.09,7.8,0.0,0.0,19.0,2006-12-18 14:54:00
1.928,0.102,243.73,7.8,0.0,0.0,18.0,2006-12-18 14:55:00
1.918,0.1,243.34,7.8,0.0,0.0,18.0,2006-12-18 14:56:00
1.902,0.096,242.36,7.8,0.0,0.0,18.0,2006-12-18 14:57:00
1.896,0.094,241.65,7.8,0.0,0.0,18.0,2006-12-18 14:58:00
1.886,0.092,240.99,7.8,0.0,0.0,17.0,2006-12-18 14:59:00
1.888,0.092,241.39,7.8,0.0,0.0,18.0,2006-12-18 15:00:00
1.886,0.092,241.14,7.8,0.0,0.0,18.0,2006-12-18 15:01:00
1.886,0.09,240.84,7.8,0.0,0.0,18.0,2006-12-18 15:02:00
2.09,0.09,241.25,8.6,0.0,0.0,18.0,2006-12-18 15:03:00
2.06,0.092,241.76,8.4,0.0,0.0,18.0,2006-12-18 15:04:00
1.888,0.096,241.97,7.8,0.0,0.0,17.0,2006-12-18 15:05:00
1.888,0.094,241.97,7.8,0.0,0.0,18.0,2006-12-18 15:06:00
1.88,0.0,242.99,7.6,0.0,0.0,18.0,2006-12-18 15:07:00
2.12,0.0,242.41,8.6,0.0,0.0,18.0,2006-12-18 15:08:00
2.116,0.0,241.92,8.6,0.0,0.0,18.0,2006-12-18 15:09:00
1.764,0.0,241.37,7.2,0.0,0.0,18.0,2006-12-18 15:10:00
1.794,0.0,242.11,7.4,0.0,0.0,18.0,2006-12-18 15:11:00
1.71,0.0,242.6,7.0,0.0,0.0,18.0,2006-12-18 15:12:00
1.708,0.064,242.25,7.0,0.0,0.0,18.0,2006-12-18 15:13:00
1.706,0.068,242.39,7.0,0.0,0.0,18.0,2006-12-18 15:14:00
1.702,0.072,242.52,7.0,0.0,0.0,18.0,2006-12-18 15:15:00
1.704,0.074,242.7,7.0,0.0,0.0,18.0,2006-12-18 15:16:00
1.702,0.074,242.67,7.0,0.0,0.0,18.0,2006-12-18 15:17:00
1.7,0.072,242.64,7.0,0.0,0.0,18.0,2006-12-18 15:18:00
1.684,0.07,241.94,6.8,0.0,0.0,18.0,2006-12-18 15:19:00
